B803091 13-二(26-二异丙基苯基)氯化咪唑 97%,13-二(26-二异丙基苯基)氯化咪唑 ,250285-32-6,C<sub>27</sub>H<sub>37</sub>ClN<sub>2</sub> , 13-Bis(26-diisopropylphenyl)imidazolium chloride,97% | 97%,178.00 | 468.00,178.00 | 468.00,预计交期：5~7个工作日 | 预计交期：5~7个工作日, B803091-250mg |  B803091-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>278 °C (dec.)(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8℃干燥密封</td>                </tr></table>
D823768 13-二叔丁基咪唑-2-叉 98%, ,157197-53-0,C<sub>11</sub>H<sub>20</sub>N<sub>2</sub> , 13-Di-tert-butylimidazol-2-ylidene,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>71-72ºC</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>86 ºC</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8 °C</td>                </tr></table>
D823771 13-二异丙基咪唑啉鎓四氟化硼盐 98%, ,137581-18-1,C<sub>9</sub>H<sub>19</sub>BF<sub>4</sub>N<sub>2</sub> , 13-Diisopropylimidazolinium Tetrafluoroborate,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>136-146ºC</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
D823772 13-二异丙基咪唑鎓四氟化硼盐 96%, ,286014-34-4,C<sub>9</sub>H<sub>17</sub>BF<sub>4</sub>N<sub>2</sub> , 13-Diisopropylimidazolium Tetrafluoroborate,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
D823773 13-二环己基咪唑四氟硼酸盐 98%, ,286014-38-8,C<sub>15</sub>H<sub>25</sub>BF<sub>4</sub>N<sub>2</sub> , 13-Dicyclohexylimidazolium Tetrafluoroborate,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>171-175ºC</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
B823767 13-双(26-二异丙基苯基)咪唑-2-亚基 98%, ,244187-81-3,C<sub>27</sub>H<sub>36</sub>N<sub>2</sub> , 13-Bis(26-diisopropylphenyl)imidazol-2-ylidene,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>213-217ºC</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>204ºC</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8 °C</td>                </tr></table>
B823766 13-双(26-二异丙苯基)氯化咪唑鎓 98%, ,258278-25-0,C<sub>27</sub>H<sub>39</sub>ClN<sub>2</sub> , 13-Bis(26-diisopropylphenyl)imidazolinium Chloride,98% | 98%,289.00 | 968.00,289.00 | 968.00,现货 | 现货, B823766-1g |  B823766-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>289-293ºC</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">颜色:</th>                    <td>固体</td>                </tr></table>
D823774 14-二甲基-124-碘化三唑鎓 98%, ,120317-69-3,C<sub>4</sub>H<sub>8</sub>IN<sub>3</sub> , 14-Dimethyl-124-triazolium Iodide,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>117-121 ℃</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
D833646 1-(苯基苯甲基)氮杂环丁基烯 95%, ,107128-00-7,C<sub>16</sub>H<sub>17</sub>N , 1-(DIPHENYLMETHYL)AZETIDINE,95%,422.00,422.00,预计交期：30个工作日, D833646-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>109-112°C (Lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温密封干燥</td>                </tr></table>
D853038 1-Boc-5-溴-1H-吡唑并[34-b]吡啶 95%, ,1299607-55-8,C<sub>11</sub>H<sub>12</sub>BrN<sub>3</sub>O<sub>2</sub> , _x000D_1-Boc-5-bromo-1H-pyrazolo[34-b]pyridine,95% | 95%,5290.00 | 16258.00,5290.00 | 16258.00,预计交期：8~10个工作日 | 预计交期：8~10个工作日, D853038-1g |  D853038-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2-8°C</td>                </tr></table>
D853036 1-苯甲酰基-6-溴-7-氮杂吲哚 ≥97%, ,143468-12-6,C<sub>14</sub>H<sub>9</sub>BrN<sub>2</sub>O , _x000D_1-Benzoyl-6-bromo-7-azaindole,≥97% | ≥97%,3741.00 | 9290.00,3741.00 | 9290.00,预计交期：8~10个工作日 | 预计交期：8~10个工作日, D853036-250mg |  D853036-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2-8°C</td>                </tr></table>
D853044 23-二甲基-7-氮杂吲哚 ≥95%, ,10299-69-1,C<sub>9</sub>H<sub>10</sub>N<sub>2</sub> , _x000D_23-Dimethyl-7-azaindole,≥95% | ≥95%,1419.00 | 3406.00,1419.00 | 3406.00,预计交期：8~10个工作日 | 预计交期：8~10个工作日, D853044-250mg |  D853044-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2-8°C</td>                </tr></table>
D853047 (22-二溴乙烯基)苯 ≥95%, ,7436-90-0,C<sub>8</sub>H<sub>6</sub>Br<sub>2</sub> , _x000D_(22-Dibromovinyl)benzene,≥95% | ≥95%,3225.00 | 9935.00,3225.00 | 9935.00,预计交期：8~10个工作日 | 预计交期：8~10个工作日, D853047-1g |  D853047-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2-8°C</td>                </tr></table>
P823779 12345-五甲基环戊二烯 94%(GC),五甲基环戊二烯 ,4045-44-7,C<sub>10</sub>H<sub>16</sub> , 12345-Pentamethylcyclopentadiene,94%(GC),198.00,198.00,预计交期：8~10个工作日, P823779-1ml,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>60°C at 14mmHg</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.87 g/mL</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>44°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥密封</td>                </tr></table>
T823781 1234-四苯基-13-环戊二烯 96%, ,15570-45-3,C<sub>29</sub>H<sub>22</sub> , 1234-Tetraphenyl-13-cyclopentadiene,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>180-182 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
C823702 1357-环辛四烯(含稳定剂HQ) 96%, ,629-20-9,C<sub>8</sub>H<sub>8</sub> , 1357-Cyclooctatetraene (stabilized with HQ),,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>143°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>22.2°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8℃</td>                </tr></table>
C823704 135-环庚三烯 95%, ,544-25-2,C<sub>7</sub>H<sub>8</sub> , 135-Cycloheptatriene,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>26.7°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8℃</td>                </tr></table>
C805083 14-环己二烯 97%,14-环己二烯 ;14-二氢苯 ,628-41-1,C<sub>6</sub>H<sub>8</sub> , 14-Cyclohexadiene,97%,386.00,386.00,现货, C805083-5ml,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>n20/D 1.472(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>-49.2 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>88-89 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.847 g/mL at 25 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>-6.7°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8°C</td>                </tr></table>
H823706 1H-环五[l]菲 95%, ,235-92-7,C<sub>17</sub>H<sub>12</sub> , 1H-Cyclopenta[l]phenanthrene,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>145.0 to 151.0 ℃</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8℃</td>                </tr></table>
N823778 25-降冰片二烯 97%, ,121-46-0,C<sub>7</sub>H<sub>8</sub> , 25-Norbornadiene,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>n20/D 1.470</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>90°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>-21°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
E823700 33'-乙烯双(1H-茚) 98%, ,18657-57-3,C<sub>20</sub>H<sub>18</sub> , 33'-Ethylenebis(1H-indene),,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8℃</td>                </tr></table>
L811733 4-异丙基甲苯 98%,4-异丙基甲苯 ;对伞花烃对聚伞花素对甲基异丙基苯1-甲基-4-(1-甲基乙基)苯异丙基对甲苯对甲基异丙基苯对异丙基甲苯 ,99-87-6,C<sub>10</sub>H<sub>14</sub> , 4-lsopropyltoluene,98%,107.00,107.00,现货, L811733-500ml,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>n20/D 1.490(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>-68 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>176-178 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.86 g/mL at 25 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>47°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温易燃物区域</td>                </tr></table>
D807944 二聚环戊二烯 97%Stabilized with BHT,3a477a-Te ,77-73-6,C<sub>10</sub>H<sub>12</sub> , Dicyclopentadiene,97%Stabilized with BHT | 97%Stabilized with BHT | 97%Stabilized with BHT,76.00 | 170.00 | 478.00,76.00 | 170.00 | 478.00,现货 | 现货 | 现货, D807944-100ml |  D807944-500ml |  D807944-2.5L,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>n20/D 1.511</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>33 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>170 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.986 g/mL at 25 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>26°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温易燃物区域</td>                </tr></table>
P823780 五苯基环戊二烯 98%, ,2519-10-0,C<sub>35</sub>H<sub>26</sub> , 12345-Pentaphenyl-13-cyclopentadiene,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>1.666</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>256°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>1.15g/cm3</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>314ºC</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
H811290 六甲基苯 97%,六甲基苯 ;六甲苯 ,87-85-4,C<sub>12</sub>H<sub>18</sub> , Hexamethylbenzene,97%,199.00,199.00,现货, H811290-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>165 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>264 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>1.063 g/cm3</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>265°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">产品描述:</th>                    <td><br/></td>                </tr></table>
B823701 反反-15-双(4-氟苯基)-14-戊二烯-3-酮 98%, ,53369-00-9,C<sub>17</sub>H<sub>12</sub>F<sub>2</sub>O , transtrans-15-Bis(4-fluorophenyl)-14-pentadien-3-one,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8℃</td>                </tr></table>
A829449 烯丙基乙烯基磺酸 95%,乙烯磺酸烯丙基酯 ,7459-72-5,C<sub>5</sub>H<sub>8</sub>O<sub>3</sub>S , allyl ethenesulfonate,95% | 95%,989.00 | 3468.00,989.00 | 3468.00,预计交期：5~7个工作日 | 预计交期：5~7个工作日, A829449-1g |  A829449-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">用途:</th>                    <td>医药中间体</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8°C密封</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">产品描述:</th>                    <td><br/></td>                </tr></table>
I811740 茚 98%,茚 ;1H-茚苯并环丙烯 ,95-13-6,C<sub>9</sub>H<sub>8</sub> , Indene,98% | 98%,278.00 | 629.00,278.00 | 629.00,现货 | 预计交期：5~7个工作日, I811740-5ml |  I811740-25ml,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>n20/D 1.595(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>−5-−3 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>181-182 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.996 g/mL at 25 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>58 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">颜色:</th>                    <td>无色到黄色 液体</td>                </tr></table>
